Date,Cloud Provider,Service Name,Region,Department,Cost (USD),Usage Quantity
2025-08-28,Azure,SQL Database,East US,QA,32.75,107.16
2025-08-28,Azure,SQL Database,Central India,DevOps,53.67,194.56
2025-08-28,Azure,Virtual Machines,East US,DevOps,57.29,87.18
2025-08-28,Azure,Virtual Machines,West Europe,QA,66.05,211.74
2025-08-28,Azure,Virtual Machines,Central India,Data Science,40.25,116.77
2025-08-28,Azure,Virtual Machines,Southeast Asia,Marketing,45.05,88.81
2025-08-28,GCP,BigQuery,us-central1,QA,30.01,90.04
2025-08-28,GCP,BigQuery,europe-west1,DevOps,18.04,28.12
2025-08-28,GCP,Cloud CDN,us-central1,Finance,16.49,45.16
2025-08-28,GCP,Cloud Functions,us-central1,DevOps,9.19,23.37
2025-08-28,GCP,Cloud Functions,asia-south1,Finance,5.26,13.87
2025-08-28,GCP,Cloud Storage,us-central1,DevOps,9.31,34.81
2025-08-28,GCP,Cloud Storage,europe-west1,DevOps,5.79,22.79
2025-08-28,GCP,Cloud Storage,asia-south1,DevOps,16.49,33.47
2025-08-28,GCP,Compute Engine,us-central1,Finance,46.87,90.56
2025-08-28,GCP,Compute Engine,europe-west1,Finance,79.16,157.36
2025-08-28,GCP,Compute Engine,asia-south1,Marketing,76.94,173.83
2025-08-29,AWS,CloudFront,eu-west-1,QA,13.06,50.1
2025-08-29,AWS,EBS,us-west-2,Engineering,12.12,23.88
2025-08-29,AWS,EBS,eu-west-1,Engineering,15.87,28.8
2025-08-29,AWS,EBS,ap-south-1,Finance,11.43,43.3
2025-08-29,AWS,EC2,us-east-1,DevOps,46.21,147.02
2025-08-29,AWS,EC2,us-west-2,Marketing,39.18,103.69
2025-08-29,AWS,EC2,eu-west-1,Finance,46.68,118.42
2025-08-29,AWS,Lambda,us-west-2,DevOps,4.48,6.84
2025-08-29,AWS,Lambda,eu-west-1,QA,4.66,12.43
2025-08-29,AWS,Lambda,ap-south-1,Marketing,5.15,8.79
2025-08-29,AWS,RDS,us-east-1,Engineering,27.38,79.16
2025-08-29,AWS,RDS,us-west-2,Finance,41.64,165.76
2025-08-29,AWS,RDS,eu-west-1,QA,29.81,101.87
2025-08-29,AWS,RDS,ap-south-1,Engineering,51.03,79.48
2025-08-29,AWS,S3,us-east-1,DevOps,8.72,19.83
2025-08-29,AWS,S3,us-west-2,Marketing,8.71,29.07
2025-08-29,AWS,S3,eu-west-1,Engineering,7.64,26.82
2025-08-29,AWS,S3,ap-south-1,QA,12.11,27.95
2025-08-29,Azure,Blob Storage,East US,DevOps,13.61,53.49
2025-08-29,Azure,Blob Storage,West Europe,Engineering,11.3,26.52
2025-08-29,Azure,Blob Storage,Southeast Asia,Engineering,15.69,60.96
2025-08-29,Azure,CDN,East US,Data Science,11.03,24.11
2025-08-29,Azure,CDN,Southeast Asia,Engineering,10.54,28.81
2025-08-29,Azure,Functions,Central India,QA,8.3,19.04
2025-08-29,Azure,Functions,Southeast Asia,QA,9.63,22.39
2025-08-29,Azure,SQL Database,East US,QA,36.88,131.11
2025-08-29,Azure,SQL Database,Central India,DevOps,48.63,157.72
2025-08-29,Azure,Virtual Machines,East US,DevOps,61.16,106.22
2025-08-29,Azure,Virtual Machines,West Europe,QA,67.08,203.38
2025-08-29,Azure,Virtual Machines,Central India,Data Science,49.71,149.61
2025-08-29,Azure,Virtual Machines,Southeast Asia,Marketing,37.12,68.84
2025-08-29,GCP,BigQuery,us-central1,QA,29.78,85.96
2025-08-29,GCP,BigQuery,europe-west1,DevOps,16.36,25.08
2025-08-29,GCP,Cloud CDN,us-central1,Finance,16.79,43.85
2025-08-29,GCP,Cloud Functions,us-central1,DevOps,8.62,19.6
2025-08-29,GCP,Cloud Functions,asia-south1,Finance,4.61,11.46
2025-08-29,GCP,Cloud Storage,us-central1,DevOps,9.6,32.08
2025-08-29,GCP,Cloud Storage,europe-west1,DevOps,6.73,27.91
2025-08-29,GCP,Cloud Storage,asia-south1,DevOps,12.98,27.2
2025-08-29,GCP,Compute Engine,us-central1,Finance,38.65,82.77
2025-08-29,GCP,Compute Engine,europe-west1,Finance,67.68,144.66
2025-08-29,GCP,Compute Engine,asia-south1,Marketing,62.35,136.18
2025-08-30,AWS,CloudFront,eu-west-1,QA,13.93,47.41
2025-08-30,AWS,EBS,us-west-2,Engineering,11.15,20.34
2025-08-30,AWS,EBS,eu-west-1,Engineering,12.81,27.09
2025-08-30,AWS,EBS,ap-south-1,Finance,10.18,37.11
2025-08-30,AWS,EC2,us-east-1,DevOps,51.76,146.15
2025-08-30,AWS,EC2,us-west-2,Marketing,54.91,129.52
2025-08-30,AWS,EC2,eu-west-1,Finance,40.01,112.97
2025-08-30,AWS,Lambda,us-west-2,DevOps,4.2,7.35
2025-08-30,AWS,Lambda,eu-west-1,QA,5.06,12.97
2025-08-30,AWS,Lambda,ap-south-1,Marketing,4.49,7.38
2025-08-30,AWS,RDS,us-east-1,Engineering,34.07,110.34
2025-08-30,AWS,RDS,us-west-2,Finance,35.44,128.65
2025-08-30,AWS,RDS,eu-west-1,QA,35.93,117.95
2025-08-30,AWS,RDS,ap-south-1,Engineering,51.48,72.91
2025-08-30,AWS,S3,us-east-1,DevOps,8.52,16.64
2025-08-30,AWS,S3,us-west-2,Marketing,7.76,25.72
2025-08-30,AWS,S3,eu-west-1,Engineering,6.32,22.97
2025-08-30,AWS,S3,ap-south-1,QA,12.79,28.36
2025-08-30,Azure,Blob Storage,East US,DevOps,11.62,43.82
2025-08-30,Azure,Blob Storage,West Europe,Engineering,9.6,26.55
2025-08-30,Azure,Blob Storage,Southeast Asia,Engineering,16.68,59.58
2025-08-30,Azure,CDN,East US,Data Science,12.45,25.1
2025-08-30,Azure,CDN,Southeast Asia,Engineering,9.1,23.47
2025-08-30,Azure,Functions,Central India,QA,8.76,20.24
2025-08-30,Azure,Functions,Southeast Asia,QA,9.1,24.7
2025-08-30,Azure,SQL Database,East US,QA,38.81,134.83
2025-08-30,Azure,SQL Database,Central India,DevOps,43.77,144.72
2025-08-30,Azure,Virtual Machines,East US,DevOps,56.65,90.89
2025-08-30,Azure,Virtual Machines,West Europe,QA,69.29,237.09
2025-08-30,Azure,Virtual Machines,Central India,Data Science,44.52,142.75
2025-08-30,Azure,Virtual Machines,Southeast Asia,Marketing,35.86,69.99
2025-08-30,GCP,BigQuery,us-central1,QA,27.36,80.72
2025-08-30,GCP,BigQuery,europe-west1,DevOps,14.67,20.99
2025-08-30,GCP,Cloud CDN,us-central1,Finance,16.64,46.23
2025-08-30,GCP,Cloud Functions,us-central1,DevOps,9.32,20.91
2025-08-30,GCP,Cloud Functions,asia-south1,Finance,5.13,12.99
2025-08-30,GCP,Cloud Storage,us-central1,DevOps,9.75,38.53
2025-08-30,GCP,Cloud Storage,europe-west1,DevOps,6.02,24.57
2025-08-30,GCP,Cloud Storage,asia-south1,DevOps,14.85,28.4
2025-08-30,GCP,Compute Engine,us-central1,Finance,42.03,84.88
2025-08-30,GCP,Compute Engine,europe-west1,Finance,60.95,133.92
2025-08-30,GCP,Compute Engine,asia-south1,Marketing,70.61,170.12
2025-08-31,AWS,CloudFront,eu-west-1,QA,13.82,51.01
2025-08-31,AWS,EBS,us-west-2,Engineering,13.1,26.33
2025-08-31,AWS,EBS,eu-west-1,Engineering,14.59,28.45
2025-08-31,AWS,EBS,ap-south-1,Finance,9.81,36.49
2025-08-31,AWS,EC2,us-east-1,DevOps,48.98,146.13
2025-08-31,AWS,EC2,us-west-2,Marketing,49.4,136.09
2025-08-31,AWS,EC2,eu-west-1,Finance,45.38,110.26
2025-08-31,AWS,Lambda,us-west-2,DevOps,4.16,7.1
2025-08-31,AWS,Lambda,eu-west-1,QA,5.14,13.88
2025-08-31,AWS,Lambda,ap-south-1,Marketing,4.79,7.85
2025-08-31,AWS,RDS,us-east-1,Engineering,28.23,94.57
2025-08-31,AWS,RDS,us-west-2,Finance,39.11,144.01
2025-08-31,AWS,RDS,eu-west-1,QA,33.01,99.43
2025-08-31,AWS,RDS,ap-south-1,Engineering,47.11,74.0
2025-08-31,AWS,S3,us-east-1,DevOps,7.98,16.93
2025-08-31,AWS,S3,us-west-2,Marketing,7.02,22.91
2025-08-31,AWS,S3,eu-west-1,Engineering,7.54,28.96
2025-08-31,AWS,S3,ap-south-1,QA,12.92,30.17
2025-08-31,Azure,Blob Storage,East US,DevOps,13.6,53.3
2025-08-31,Azure,Blob Storage,West Europe,Engineering,11.3,27.45
2025-08-31,Azure,Blob Storage,Southeast Asia,Engineering,17.36,58.31
2025-08-31,Azure,CDN,East US,Data Science,10.97,22.32
2025-08-31,Azure,CDN,Southeast Asia,Engineering,9.67,26.51
2025-08-31,Azure,Functions,Central India,QA,8.52,21.33
2025-08-31,Azure,Functions,Southeast Asia,QA,9.08,22.67
2025-08-31,Azure,SQL Database,East US,QA,29.68,94.85
2025-08-31,Azure,SQL Database,Central India,DevOps,45.0,157.54
2025-08-31,Azure,Virtual Machines,East US,DevOps,66.5,96.44
2025-08-31,Azure,Virtual Machines,West Europe,QA,59.31,215.55
2025-08-31,Azure,Virtual Machines,Central India,Data Science,44.85,151.1
2025-08-31,Azure,Virtual Machines,Southeast Asia,Marketing,42.08,76.06
2025-08-31,GCP,BigQuery,us-central1,QA,26.51,77.76
2025-08-31,GCP,BigQuery,europe-west1,DevOps,14.99,23.28
2025-08-31,GCP,Cloud CDN,us-central1,Finance,17.33,50.94
2025-08-31,GCP,Cloud Functions,us-central1,DevOps,7.87,20.85
2025-08-31,GCP,Cloud Functions,asia-south1,Finance,5.25,13.24
2025-08-31,GCP,Cloud Storage,us-central1,DevOps,10.94,38.02
2025-08-31,GCP,Cloud Storage,europe-west1,DevOps,6.81,26.62
2025-08-31,GCP,Cloud Storage,asia-south1,DevOps,15.26,30.02
2025-08-31,GCP,Compute Engine,us-central1,Finance,43.11,99.76
2025-08-31,GCP,Compute Engine,europe-west1,Finance,72.48,161.97
2025-08-31,GCP,Compute Engine,asia-south1,Marketing,73.84,180.42
2025-09-01,AWS,CloudFront,eu-west-1,QA,13.91,46.92
2025-09-01,AWS,EBS,us-west-2,Engineering,12.87,22.71
2025-09-01,AWS,EBS,eu-west-1,Engineering,15.23,29.86
2025-09-01,AWS,EBS,ap-south-1,Finance,9.16,35.63
2025-09-01,AWS,EC2,us-east-1,DevOps,51.65,147.32
2025-09-01,AWS,EC2,us-west-2,Marketing,49.67,117.95
2025-09-01,AWS,EC2,eu-west-1,Finance,39.31,101.93
2025-09-01,AWS,Lambda,us-west-2,DevOps,4.52,7.13
2025-09-01,AWS,Lambda,eu-west-1,QA,5.39,14.89
2025-09-01,AWS,Lambda,ap-south-1,Marketing,4.79,7.68
2025-09-01,AWS,RDS,us-east-1,Engineering,35.13,115.06
2025-09-01,AWS,RDS,us-west-2,Finance,39.98,146.58
2025-09-01,AWS,RDS,eu-west-1,QA,44.77,144.04
2025-09-01,AWS,RDS,ap-south-1,Engineering,48.45,72.34
2025-09-01,AWS,S3,us-east-1,DevOps,8.61,18.84
2025-09-01,AWS,S3,us-west-2,Marketing,6.79,21.91
2025-09-01,AWS,S3,eu-west-1,Engineering,7.74,28.97
2025-09-01,AWS,S3,ap-south-1,QA,13.83,35.93
2025-09-01,Azure,Blob Storage,East US,DevOps,13.78,54.56
2025-09-01,Azure,Blob Storage,West Europe,Engineering,10.67,24.8
2025-09-01,Azure,Blob Storage,Southeast Asia,Engineering,17.22,60.1
2025-09-01,Azure,CDN,East US,Data Science,11.6,23.08
2025-09-01,Azure,CDN,Southeast Asia,Engineering,9.08,22.24
2025-09-01,Azure,Functions,Central India,QA,8.24,21.1
2025-09-01,Azure,Functions,Southeast Asia,QA,10.09,23.12
2025-09-01,Azure,SQL Database,East US,QA,33.82,101.38
2025-09-01,Azure,SQL Database,Central India,DevOps,51.0,163.74
2025-09-01,Azure,Virtual Machines,East US,DevOps,53.57,84.91
2025-09-01,Azure,Virtual Machines,West Europe,QA,63.49,224.68
2025-09-01,Azure,Virtual Machines,Central India,Data Science,44.36,130.28
2025-09-01,Azure,Virtual Machines,Southeast Asia,Marketing,38.63,77.38
2025-09-01,GCP,BigQuery,us-central1,QA,27.45,81.55
2025-09-01,GCP,BigQuery,europe-west1,DevOps,16.29,26.71
2025-09-01,GCP,Cloud CDN,us-central1,Finance,18.6,50.01
2025-09-01,GCP,Cloud Functions,us-central1,DevOps,9.4,24.43
2025-09-01,GCP,Cloud Functions,asia-south1,Finance,5.85,14.62
2025-09-01,GCP,Cloud Storage,us-central1,DevOps,10.77,37.44
2025-09-01,GCP,Cloud Storage,europe-west1,DevOps,7.25,28.5
2025-09-01,GCP,Cloud Storage,asia-south1,DevOps,15.13,27.05
2025-09-01,GCP,Compute Engine,us-central1,Finance,41.86,90.09
2025-09-01,GCP,Compute Engine,europe-west1,Finance,81.62,166.23
2025-09-01,GCP,Compute Engine,asia-south1,Marketing,59.78,146.49
2025-09-02,AWS,CloudFront,eu-west-1,QA,13.57,47.19
2025-09-02,AWS,EBS,us-west-2,Engineering,12.35,24.81
2025-09-02,AWS,EBS,eu-west-1,Engineering,14.87,31.48
2025-09-02,AWS,EBS,ap-south-1,Finance,11.2,43.39
2025-09-02,AWS,EC2,us-east-1,DevOps,48.46,140.64
2025-09-02,AWS,EC2,us-west-2,Marketing,49.71,136.52
2025-09-02,AWS,EC2,eu-west-1,Finance,50.2,133.36
2025-09-02,AWS,Lambda,us-west-2,DevOps,3.97,6.07
2025-09-02,AWS,Lambda,eu-west-1,QA,4.76,11.52
2025-09-02,AWS,Lambda,ap-south-1,Marketing,4.67,7.55
2025-09-02,AWS,RDS,us-east-1,Engineering,28.42,89.6
2025-09-02,AWS,RDS,us-west-2,Finance,39.93,145.37
2025-09-02,AWS,RDS,eu-west-1,QA,39.58,136.63
2025-09-02,AWS,RDS,ap-south-1,Engineering,49.65,76.61
2025-09-02,AWS,S3,us-east-1,DevOps,7.94,18.04
2025-09-02,AWS,S3,us-west-2,Marketing,9.01,29.27
2025-09-02,AWS,S3,eu-west-1,Engineering,6.98,25.63
2025-09-02,AWS,S3,ap-south-1,QA,13.1,29.78
2025-09-02,Azure,Blob Storage,East US,DevOps,13.72,52.63
2025-09-02,Azure,Blob Storage,West Europe,Engineering,10.3,23.97
2025-09-02,Azure,Blob Storage,Southeast Asia,Engineering,16.26,63.11
2025-09-02,Azure,CDN,East US,Data Science,10.9,22.4
2025-09-02,Azure,CDN,Southeast Asia,Engineering,9.49,25.17
2025-09-02,Azure,Functions,Central India,QA,8.45,20.4
2025-09-02,Azure,Functions,Southeast Asia,QA,8.97,23.62
2025-09-02,Azure,SQL Database,East US,QA,35.79,120.73
2025-09-02,Azure,SQL Database,Central India,DevOps,45.4,166.58
2025-09-02,Azure,Virtual Machines,East US,DevOps,56.1,80.61
2025-09-02,Azure,Virtual Machines,West Europe,QA,70.79,257.44
2025-09-02,Azure,Virtual Machines,Central India,Data Science,39.22,128.34
2025-09-02,Azure,Virtual Machines,Southeast Asia,Marketing,39.07,73.74
2025-09-02,GCP,BigQuery,us-central1,QA,27.01,80.19
2025-09-02,GCP,BigQuery,europe-west1,DevOps,17.27,24.24
2025-09-02,GCP,Cloud CDN,us-central1,Finance,17.44,49.62
2025-09-02,GCP,Cloud Functions,us-central1,DevOps,10.8,27.56
2025-09-02,GCP,Cloud Functions,asia-south1,Finance,5.56,13.74
2025-09-02,GCP,Cloud Storage,us-central1,DevOps,10.48,34.51
2025-09-02,GCP,Cloud Storage,europe-west1,DevOps,6.9,28.34
2025-09-02,GCP,Cloud Storage,asia-south1,DevOps,15.14,28.96
2025-09-02,GCP,Compute Engine,us-central1,Finance,47.28,109.59
2025-09-02,GCP,Compute Engine,europe-west1,Finance,81.13,175.5
2025-09-02,GCP,Compute Engine,asia-south1,Marketing,57.81,127.4
2025-09-03,AWS,CloudFront,eu-west-1,QA,11.66,39.85
2025-09-03,AWS,EBS,us-west-2,Engineering,12.63,23.83
2025-09-03,AWS,EBS,eu-west-1,Engineering,14.47,29.34
2025-09-03,AWS,EBS,ap-south-1,Finance,10.55,41.31
2025-09-03,AWS,EC2,us-east-1,DevOps,52.23,154.46
2025-09-03,AWS,EC2,us-west-2,Marketing,46.96,115.63
2025-09-03,AWS,EC2,eu-west-1,Finance,50.87,135.93
2025-09-03,AWS,Lambda,us-west-2,DevOps,4.57,7.08
2025-09-03,AWS,Lambda,eu-west-1,QA,4.67,12.38
2025-09-03,AWS,Lambda,ap-south-1,Marketing,4.13,6.91
2025-09-03,AWS,RDS,us-east-1,Engineering,33.39,95.25
2025-09-03,AWS,RDS,us-west-2,Finance,43.68,176.99
2025-09-03,AWS,RDS,eu-west-1,QA,41.23,136.56
2025-09-03,AWS,RDS,ap-south-1,Engineering,49.32,78.23
2025-09-03,AWS,S3,us-east-1,DevOps,9.88,22.27
2025-09-03,AWS,S3,us-west-2,Marketing,7.61,25.41
2025-09-03,AWS,S3,eu-west-1,Engineering,7.56,30.04
2025-09-03,AWS,S3,ap-south-1,QA,13.23,31.95
2025-09-03,Azure,Blob Storage,East US,DevOps,12.94,46.02
2025-09-03,Azure,Blob Storage,West Europe,Engineering,11.69,28.34
2025-09-03,Azure,Blob Storage,Southeast Asia,Engineering,15.67,61.82
2025-09-03,Azure,CDN,East US,Data Science,11.34,26.78
2025-09-03,Azure,CDN,Southeast Asia,Engineering,9.0,23.57
2025-09-03,Azure,Functions,Central India,QA,9.53,22.42
2025-09-03,Azure,Functions,Southeast Asia,QA,10.26,23.77
2025-09-03,Azure,SQL Database,East US,QA,33.49,117.3
2025-09-03,Azure,SQL Database,Central India,DevOps,129.23,197.19
2025-09-03,Azure,Virtual Machines,East US,DevOps,57.81,87.42
2025-09-03,Azure,Virtual Machines,West Europe,QA,73.14,259.71
2025-09-03,Azure,Virtual Machines,Central India,Data Science,42.97,128.23
2025-09-03,Azure,Virtual Machines,Southeast Asia,Marketing,46.42,94.73
2025-09-03,GCP,BigQuery,us-central1,QA,29.57,92.34
2025-09-03,GCP,BigQuery,europe-west1,DevOps,15.3,25.27
2025-09-03,GCP,Cloud CDN,us-central1,Finance,18.2,45.51
2025-09-03,GCP,Cloud Functions,us-central1,DevOps,9.63,21.56
2025-09-03,GCP,Cloud Functions,asia-south1,Finance,4.93,11.77
2025-09-03,GCP,Cloud Storage,us-central1,DevOps,9.98,34.34
2025-09-03,GCP,Cloud Storage,europe-west1,DevOps,7.56,31.14
2025-09-03,GCP,Cloud Storage,asia-south1,DevOps,14.14,25.69
2025-09-03,GCP,Compute Engine,us-central1,Finance,48.89,109.59
2025-09-03,GCP,Compute Engine,europe-west1,Finance,78.05,144.23
2025-09-03,GCP,Compute Engine,asia-south1,Marketing,75.65,171.38
2025-09-04,AWS,CloudFront,eu-west-1,QA,13.73,46.48
2025-09-04,AWS,EBS,us-west-2,Engineering,12.22,24.98
2025-09-04,AWS,EBS,eu-west-1,Engineering,16.87,31.25
2025-09-04,AWS,EBS,ap-south-1,Finance,10.93,40.45
2025-09-04,AWS,EC2,us-east-1,DevOps,57.67,170.56
2025-09-04,AWS,EC2,us-west-2,Marketing,49.85,142.48
2025-09-04,AWS,EC2,eu-west-1,Finance,46.85,113.21
2025-09-04,AWS,Lambda,us-west-2,DevOps,4.88,8.24
2025-09-04,AWS,Lambda,eu-west-1,QA,4.97,12.09
2025-09-04,AWS,Lambda,ap-south-1,Marketing,5.21,9.0
2025-09-04,AWS,RDS,us-east-1,Engineering,27.42,93.52
2025-09-04,AWS,RDS,us-west-2,Finance,42.83,170.46
2025-09-04,AWS,RDS,eu-west-1,QA,39.61,130.37
2025-09-04,AWS,RDS,ap-south-1,Engineering,51.28,77.93
2025-09-04,AWS,S3,us-east-1,DevOps,6.6,13.44
2025-09-04,AWS,S3,us-west-2,Marketing,8.63,25.58
2025-09-04,AWS,S3,eu-west-1,Engineering,7.07,28.88
2025-09-04,AWS,S3,ap-south-1,QA,27.44,34.43
2025-09-04,Azure,Blob Storage,East US,DevOps,12.8,46.24
2025-09-04,Azure,Blob Storage,West Europe,Engineering,11.29,25.82
2025-09-04,Azure,Blob Storage,Southeast Asia,Engineering,19.8,69.97
2025-09-04,Azure,CDN,East US,Data Science,11.74,26.47
2025-09-04,Azure,CDN,Southeast Asia,Engineering,9.48,25.03
2025-09-04,Azure,Functions,Central India,QA,9.35,24.62
2025-09-04,Azure,Functions,Southeast Asia,QA,10.26,24.49
2025-09-04,Azure,SQL Database,East US,QA,33.92,115.05
2025-09-04,Azure,SQL Database,Central India,DevOps,129.94,168.45
2025-09-04,Azure,Virtual Machines,East US,DevOps,65.13,101.73
2025-09-04,Azure,Virtual Machines,West Europe,QA,68.24,242.75
2025-09-04,Azure,Virtual Machines,Central India,Data Science,41.31,137.1
2025-09-04,Azure,Virtual Machines,Southeast Asia,Marketing,47.87,82.16
2025-09-04,GCP,BigQuery,us-central1,QA,31.03,93.8
2025-09-04,GCP,BigQuery,europe-west1,DevOps,15.49,22.98
2025-09-04,GCP,Cloud CDN,us-central1,Finance,17.46,52.25
2025-09-04,GCP,Cloud Functions,us-central1,DevOps,9.07,21.25
2025-09-04,GCP,Cloud Functions,asia-south1,Finance,5.36,13.33
2025-09-04,GCP,Cloud Storage,us-central1,DevOps,12.12,43.2
2025-09-04,GCP,Cloud Storage,europe-west1,DevOps,6.74,27.05
2025-09-04,GCP,Cloud Storage,asia-south1,DevOps,16.14,28.85
2025-09-04,GCP,Compute Engine,us-central1,Finance,42.79,94.77
2025-09-04,GCP,Compute Engine,europe-west1,Finance,75.61,147.07
2025-09-04,GCP,Compute Engine,asia-south1,Marketing,64.33,142.5
2025-09-05,AWS,CloudFront,eu-west-1,QA,40.55,43.46
2025-09-05,AWS,EBS,us-west-2,Engineering,14.22,28.44
2025-09-05,AWS,EBS,eu-west-1,Engineering,15.54,28.99
2025-09-05,AWS,EBS,ap-south-1,Finance,10.09,37.06
2025-09-05,AWS,EC2,us-east-1,DevOps,48.29,132.99
2025-09-05,AWS,EC2,us-west-2,Marketing,48.01,122.37
2025-09-05,AWS,EC2,eu-west-1,Finance,52.29,138.47
2025-09-05,AWS,Lambda,us-west-2,DevOps,5.15,9.1
2025-09-05,AWS,Lambda,eu-west-1,QA,4.74,11.86
2025-09-05,AWS,Lambda,ap-south-1,Marketing,5.3,8.85
2025-09-05,AWS,RDS,us-east-1,Engineering,30.54,99.79
2025-09-05,AWS,RDS,us-west-2,Finance,41.81,143.93
2025-09-05,AWS,RDS,eu-west-1,QA,44.7,155.02
2025-09-05,AWS,RDS,ap-south-1,Engineering,50.91,81.98
2025-09-05,AWS,S3,us-east-1,DevOps,8.91,20.67
2025-09-05,AWS,S3,us-west-2,Marketing,8.3,26.02
2025-09-05,AWS,S3,eu-west-1,Engineering,8.3,33.06
2025-09-05,AWS,S3,ap-south-1,QA,14.26,35.46
2025-09-05,Azure,Blob Storage,East US,DevOps,12.33,48.53
2025-09-05,Azure,Blob Storage,West Europe,Engineering,9.95,25.15
2025-09-05,Azure,Blob Storage,Southeast Asia,Engineering,18.26,61.19
2025-09-05,Azure,CDN,East US,Data Science,10.52,24.12
2025-09-05,Azure,CDN,Southeast Asia,Engineering,9.35,25.39
2025-09-05,Azure,Functions,Central India,QA,10.03,22.61
2025-09-05,Azure,Functions,Southeast Asia,QA,11.02,29.42
2025-09-05,Azure,SQL Database,East US,QA,37.99,122.87
2025-09-05,Azure,SQL Database,Central India,DevOps,42.79,135.75
2025-09-05,Azure,Virtual Machines,East US,DevOps,62.68,99.65
2025-09-05,Azure,Virtual Machines,West Europe,QA,62.21,209.82
2025-09-05,Azure,Virtual Machines,Central India,Data Science,41.29,133.89
2025-09-05,Azure,Virtual Machines,Southeast Asia,Marketing,47.93,90.08
2025-09-05,GCP,BigQuery,us-central1,QA,31.74,100.71
2025-09-05,GCP,BigQuery,europe-west1,DevOps,16.74,27.61
2025-09-05,GCP,Cloud CDN,us-central1,Finance,19.39,58.39
2025-09-05,GCP,Cloud Functions,us-central1,DevOps,9.74,25.56
2025-09-05,GCP,Cloud Functions,asia-south1,Finance,6.14,17.17
2025-09-05,GCP,Cloud Storage,us-central1,DevOps,11.67,41.19
2025-09-05,GCP,Cloud Storage,europe-west1,DevOps,6.75,26.81
2025-09-05,GCP,Cloud Storage,asia-south1,DevOps,25.33,27.16
2025-09-05,GCP,Compute Engine,us-central1,Finance,44.9,101.49
2025-09-05,GCP,Compute Engine,europe-west1,Finance,74.32,147.14
2025-09-05,GCP,Compute Engine,asia-south1,Marketing,75.19,180.82
2025-09-06,AWS,CloudFront,eu-west-1,QA,14.64,49.75
2025-09-06,AWS,EBS,us-west-2,Engineering,13.37,24.9
2025-09-06,AWS,EBS,eu-west-1,Engineering,14.55,25.95
2025-09-06,AWS,EBS,ap-south-1,Finance,10.69,41.65
2025-09-06,AWS,EC2,us-east-1,DevOps,51.31,155.82
2025-09-06,AWS,EC2,us-west-2,Marketing,51.32,129.72
2025-09-06,AWS,EC2,eu-west-1,Finance,46.78,127.81
2025-09-06,AWS,Lambda,us-west-2,DevOps,5.12,8.32
2025-09-06,AWS,Lambda,eu-west-1,QA,5.41,14.63
2025-09-06,AWS,Lambda,ap-south-1,Marketing,5.34,8.76
2025-09-06,AWS,RDS,us-east-1,Engineering,31.96,105.23
2025-09-06,AWS,RDS,us-west-2,Finance,45.63,157.04
2025-09-06,AWS,RDS,eu-west-1,QA,44.24,148.66
2025-09-06,AWS,RDS,ap-south-1,Engineering,44.55,70.5
2025-09-06,AWS,S3,us-east-1,DevOps,7.31,14.43
2025-09-06,AWS,S3,us-west-2,Marketing,8.04,26.56
2025-09-06,AWS,S3,eu-west-1,Engineering,7.67,28.09
2025-09-06,AWS,S3,ap-south-1,QA,12.39,28.33
2025-09-06,Azure,Blob Storage,East US,DevOps,15.5,58.08
2025-09-06,Azure,Blob Storage,West Europe,Engineering,11.3,26.84
2025-09-06,Azure,Blob Storage,Southeast Asia,Engineering,18.02,61.94
2025-09-06,Azure,CDN,East US,Data Science,13.62,30.54
2025-09-06,Azure,CDN,Southeast Asia,Engineering,9.96,28.24
2025-09-06,Azure,Functions,Central India,QA,8.9,22.59
2025-09-06,Azure,Functions,Southeast Asia,QA,10.38,24.33
2025-09-06,Azure,SQL Database,East US,QA,41.56,126.16
2025-09-06,Azure,SQL Database,Central India,DevOps,51.72,197.08
2025-09-06,Azure,Virtual Machines,East US,DevOps,57.74,99.86
2025-09-06,Azure,Virtual Machines,West Europe,QA,72.78,242.61
2025-09-06,Azure,Virtual Machines,Central India,Data Science,40.79,128.18
2025-09-06,Azure,Virtual Machines,Southeast Asia,Marketing,49.45,97.62
2025-09-06,GCP,BigQuery,us-central1,QA,28.14,85.48
2025-09-06,GCP,BigQuery,europe-west1,DevOps,17.91,27.68
2025-09-06,GCP,Cloud CDN,us-central1,Finance,18.66,50.21
2025-09-06,GCP,Cloud Functions,us-central1,DevOps,9.79,22.46
2025-09-06,GCP,Cloud Functions,asia-south1,Finance,5.49,15.09
2025-09-06,GCP,Cloud Storage,us-central1,DevOps,9.17,31.72
2025-09-06,GCP,Cloud Storage,europe-west1,DevOps,6.96,24.21
2025-09-06,GCP,Cloud Storage,asia-south1,DevOps,15.0,31.56
2025-09-06,GCP,Compute Engine,us-central1,Finance,48.46,104.9
2025-09-06,GCP,Compute Engine,europe-west1,Finance,78.18,173.98
2025-09-06,GCP,Compute Engine,asia-south1,Marketing,68.76,164.25
2025-09-07,AWS,CloudFront,eu-west-1,QA,13.43,50.61
2025-09-07,AWS,EBS,us-west-2,Engineering,35.8,28.29
2025-09-07,AWS,EBS,eu-west-1,Engineering,16.75,34.54
2025-09-07,AWS,EBS,ap-south-1,Finance,10.62,37.53
2025-09-07,AWS,EC2,us-east-1,DevOps,50.14,134.75
